"date","Province","Cases","Deaths","Recovered","Tests"
2020-04-29,"MC",17,0,2,0
2020-04-29,"PED",3,0,0,0
2020-04-29,"PERV",50,1,9,0
2020-04-29,"PPLATA",224,13,19,0
2020-04-29,"MIRABAL",158,13,21,0
2020-04-29,"SAM",24,1,11,0
2020-04-29,"SCBAL",206,8,17,0
2020-04-29,"SJUAN",66,3,3,0
2020-04-29,"SPM",64,9,16,0
2020-04-29,"SRAM",167,6,13,0
2020-04-29,"STGO",831,48,136,0
2020-04-29,"SROD",32,1,0,0
2020-04-29,"VALV",37,2,5,0
2020-04-29,"NOUEL",186,4,21,0
2020-04-29,"MPLATA",16,4,0,0
2020-04-29,"HMAYOR",12,2,2,0
2020-04-29,"OCOA",6,2,0,0
2020-04-29,"SD",1359,46,234,0
2020-04-30,"DN",1814,41,514,0
2020-04-30,"AZUA",51,2,5,0
2020-04-30,"BAO",5,0,1,0
2020-04-30,"BARA",37,1,7,0
2020-04-30,"DJBON",3,0,1,0
2020-04-30,"DTE",632,76,118,0
2020-04-30,"EP",4,0,0,0
2020-04-30,"SEIBO",5,0,0,0
2020-04-30,"ESP",236,7,28,0
2020-04-30,"IND",1,0,1,0
2020-04-30,"ALT",124,1,46,0
2020-04-30,"ROM",159,2,25,0
2020-04-30,"VEGA",513,8,78,0
2020-04-30,"MTS",96,3,11,0
2020-04-30,"MC",17,0,2,0
2020-04-30,"PED",3,0,0,0
2020-04-30,"PERV",55,1,13,0
2020-04-30,"PPLATA",229,13,25,0
2020-04-30,"MIRABAL",181,13,22,0
2020-04-30,"SAM",24,1,11,0
2020-04-30,"SCBAL",215,9,20,0
2020-04-30,"SJUAN",68,3,3,0
2020-04-30,"SPM",67,9,16,0
2020-04-30,"SRAM",167,6,15,0
2020-04-30,"STGO",860,51,143,0
2020-04-30,"SROD",32,1,0,0
2020-04-30,"VALV",37,4,5,0
2020-04-30,"NOUEL",192,4,22,0
2020-04-30,"MPLATA",16,4,0,0
2020-04-30,"HMAYOR",12,2,2,0
2020-04-30,"OCOA",6,2,0,0
2020-04-30,"SD",1427,49,253,0
2020-05-01,"DN",1870,42,529,0
2020-05-01,"AZUA",56,2,7,0
2020-05-01,"BAO",5,0,1,0
2020-05-01,"BARA",38,1,7,0
2020-05-01,"DJBON",3,0,1,0
2020-05-01,"DTE",638,76,126,0
2020-05-01,"EP",4,0,0,0
2020-05-01,"SEIBO",5,0,0,0
2020-05-01,"ESP",240,7,29,0
2020-05-01,"IND",1,0,1,0
2020-05-01,"ALT",127,1,50,0
2020-05-01,"ROM",170,2,27,0
2020-05-01,"VEGA",528,9,80,0
2020-05-01,"MTS",96,4,15,0
2020-05-01,"MC",17,0,2,0
2020-05-01,"PED",3,0,0,0
2020-05-01,"PERV",55,1,15,0
2020-05-01,"PPLATA",238,14,27,0
2020-05-01,"MIRABAL",183,13,23,0
2020-05-01,"SAM",24,1,11,0
2020-05-01,"SCBAL",244,10,22,0
2020-05-01,"SJUAN",70,3,3,0
2020-05-01,"SPM",68,9,16,0
2020-05-01,"SRAM",184,6,18,0
2020-05-01,"STGO",883,54,167,0
2020-05-01,"SROD",33,1,0,0
2020-05-01,"VALV",38,4,6,0
2020-05-01,"NOUEL",195,4,23,0
2020-05-01,"MPLATA",16,4,1,0
2020-05-01,"HMAYOR",13,2,2,0
2020-05-01,"OCOA",6,2,0,0
2020-05-01,"SD",1527,54,272,0
2020-05-02,"DN",1932,46,567,0
2020-05-02,"AZUA",82,2,10,0
2020-05-02,"BAO",5,0,1,0
2020-05-02,"BARA",41,1,10,0
2020-05-02,"DJBON",4,0,1,0
2020-05-02,"DTE",643,76,127,0
2020-05-02,"EP",5,0,0,0
2020-05-02,"SEIBO",10,0,0,0
2020-05-02,"ESP",249,7,29,0
2020-05-02,"IND",1,0,1,0
2020-05-02,"ALT",129,1,54,0
2020-05-02,"ROM",186,2,30,0
2020-05-02,"VEGA",538,10,84,0
2020-05-02,"MTS",104,4,16,0
2020-05-02,"MC",18,0,2,0
2020-05-02,"PED",3,0,0,0
2020-05-02,"PERV",56,1,15,0
2020-05-02,"PPLATA",239,14,32,0
2020-05-02,"MIRABAL",198,13,23,0
2020-05-02,"SAM",25,1,11,0
2020-05-02,"SCBAL",270,11,25,0
2020-05-02,"SJUAN",79,3,4,0
2020-05-02,"SPM",78,9,22,0
2020-05-02,"SRAM",191,6,23,0
2020-05-02,"STGO",916,54,181,0
2020-05-02,"SROD",33,1,0,0
2020-05-02,"VALV",38,4,7,0
2020-05-02,"NOUEL",201,4,24,0
2020-05-02,"MPLATA",20,5,1,0
2020-05-02,"HMAYOR",13,2,2,0
2020-05-02,"OCOA",9,2,0,0
2020-05-02,"SD",1638,54,304,0
2020-05-03,"DN",2004,47,610,0
2020-05-03,"AZUA",86,2,10,0
2020-05-03,"BAO",5,0,1,0
2020-05-03,"BARA",41,1,10,0
2020-05-03,"DJBON",5,0,1,0
2020-05-03,"DTE",646,76,145,0
2020-05-03,"EP",5,0,0,0
2020-05-03,"SEIBO",10,0,0,0
2020-05-03,"ESP",282,7,32,0
2020-05-03,"IND",1,0,1,0
2020-05-03,"ALT",132,1,55,0
2020-05-03,"ROM",190,2,34,0
2020-05-03,"VEGA",558,17,93,0
2020-05-03,"MTS",104,4,27,0
2020-05-03,"MC",18,0,5,0
2020-05-03,"PED",3,0,0,0
2020-05-03,"PERV",61,1,15,0
2020-05-03,"PPLATA",245,17,35,0
2020-05-03,"MIRABAL",202,13,27,0
2020-05-03,"SAM",25,1,12,0
2020-05-03,"SCBAL",283,11,27,0
2020-05-03,"SJUAN",80,3,5,0
2020-05-03,"SPM",79,9,25,0
2020-05-03,"SRAM",197,6,28,0
2020-05-03,"STGO",944,54,202,0
2020-05-03,"SROD",33,1,6,0
2020-05-03,"VALV",38,4,7,0
2020-05-03,"NOUEL",217,4,25,0
2020-05-03,"MPLATA",22,6,1,0
2020-05-03,"HMAYOR",13,2,2,0
2020-05-03,"OCOA",14,2,0,0
2020-05-03,"SD",1692,55,330,0
2020-05-04,"DN",2036,47,623,0
2020-05-04,"AZUA",86,2,9,0
2020-05-04,"BAO",5,0,1,0
2020-05-04,"BARA",45,1,10,0
2020-05-04,"DJBON",5,0,1,0
2020-05-04,"DTE",650,76,158,0
2020-05-04,"EP",5,0,0,0
2020-05-04,"SEIBO",10,0,0,0
2020-05-04,"ESP",310,8,32,0
2020-05-04,"IND",1,0,1,0
2020-05-04,"ALT",135,1,61,0
2020-05-04,"ROM",197,2,37,0
2020-05-04,"VEGA",565,19,111,0
2020-05-04,"MTS",105,4,27,0
2020-05-04,"MC",27,0,7,0
2020-05-04,"PED",4,0,0,0
2020-05-04,"PERV",62,1,15,0
2020-05-04,"PPLATA",256,18,46,0
2020-05-04,"MIRABAL",204,13,34,0
2020-05-04,"SAM",25,1,13,0
2020-05-04,"SCBAL",314,11,28,0
2020-05-04,"SJUAN",81,3,9,0
2020-05-04,"SPM",81,9,29,0
2020-05-04,"SRAM",200,6,28,0
2020-05-04,"STGO",971,58,218,0
2020-05-04,"SROD",38,1,6,0
2020-05-04,"VALV",55,4,8,0
2020-05-04,"NOUEL",218,4,35,0
2020-05-04,"MPLATA",22,6,1,0
2020-05-04,"HMAYOR",13,2,2,0
2020-05-04,"OCOA",14,2,0,0
2020-05-04,"SD",1740,55,355,0
2020-05-05,"DN",2139,48,637,0
2020-05-05,"AZUA",87,2,9,0
2020-05-05,"BAO",5,0,1,0
2020-05-05,"BARA",45,1,10,0
2020-05-05,"DJBON",5,0,1,0
2020-05-05,"DTE",680,77,169,0
2020-05-05,"EP",5,0,0,0
2020-05-05,"SEIBO",10,0,0,0
2020-05-05,"ESP",312,8,33,0
2020-05-05,"IND",1,0,1,0
2020-05-05,"ALT",142,1,62,0
2020-05-05,"ROM",208,6,39,0
2020-05-05,"VEGA",607,19,125,0
2020-05-05,"MTS",105,4,29,0
2020-05-05,"MC",27,0,7,0
2020-05-05,"PED",4,0,0,0
2020-05-05,"PERV",63,1,16,0
2020-05-05,"PPLATA",261,18,51,0
2020-05-05,"MIRABAL",204,13,35,0
2020-05-05,"SAM",25,1,13,0
2020-05-05,"SCBAL",327,11,30,0
2020-05-05,"SJUAN",83,3,9,0
2020-05-05,"SPM",81,9,29,0
2020-05-05,"SRAM",206,6,30,0
2020-05-05,"STGO",1000,58,230,0
2020-05-05,"SROD",38,1,6,0
2020-05-05,"VALV",55,4,8,0
2020-05-05,"NOUEL",222,4,36,0
2020-05-05,"MPLATA",23,6,1,0
2020-05-05,"HMAYOR",13,2,2,0
2020-05-05,"OCOA",14,2,0,0
2020-05-05,"SD",1810,57,370,0
2020-05-06,"DN",2190,50,655,0
2020-05-06,"AZUA",92,2,9,0
2020-05-06,"BAO",5,0,1,0
2020-05-06,"BARA",45,1,10,0
2020-05-06,"DJBON",5,0,1,0
2020-05-06,"DTE",695,77,186,0
2020-05-06,"EP",5,0,0,0
2020-05-06,"SEIBO",10,0,0,0
2020-05-06,"ESP",326,8,36,0
2020-05-06,"IND",2,1,1,0
2020-05-06,"ALT",147,1,64,0
2020-05-06,"ROM",216,6,41,0
2020-05-06,"VEGA",648,19,127,0
2020-05-06,"MTS",107,4,29,0
2020-05-06,"MC",27,0,7,0
2020-05-06,"PED",4,0,0,0
2020-05-06,"PERV",68,1,18,0
2020-05-06,"PPLATA",264,18,53,0
2020-05-06,"MIRABAL",208,14,36,0
2020-05-06,"SAM",25,1,13,0
2020-05-06,"SCBAL",364,13,32,0
2020-05-06,"SJUAN",83,3,9,0
2020-05-06,"SPM",82,10,29,0
2020-05-06,"SRAM",210,6,33,0
2020-05-06,"STGO",1019,59,236,0
2020-05-06,"SROD",39,1,7,0
2020-05-06,"VALV",56,4,9,0
2020-05-06,"NOUEL",224,4,37,0
2020-05-06,"MPLATA",25,6,1,0
2020-05-06,"HMAYOR",13,2,2,0
2020-05-06,"OCOA",16,2,0,0
2020-05-06,"SD",1875,60,382,0
2020-05-07,"DN",2287,51,692,0
2020-05-07,"AZUA",96,2,11,0
2020-05-07,"BAO",3,0,1,0
2020-05-07,"BARA",51,1,11,0
2020-05-07,"DJBON",5,0,1,0
2020-05-07,"DTE",710,77,227,0
2020-05-07,"EP",6,0,1,0
2020-05-07,"SEIBO",10,0,0,0
2020-05-07,"ESP",331,8,37,0
2020-05-07,"IND",2,1,1,0
2020-05-07,"ALT",149,1,70,0
2020-05-07,"ROM",233,6,44,0
2020-05-07,"VEGA",656,22,141,0
2020-05-07,"MTS",108,4,32,0
2020-05-07,"MC",27,0,8,0
2020-05-07,"PED",4,0,1,0
2020-05-07,"PERV",73,1,20,0
2020-05-07,"PPLATA",264,18,65,0
2020-05-07,"MIRABAL",213,14,45,0
2020-05-07,"SAM",26,1,13,0
2020-05-07,"SCBAL",375,13,47,0
2020-05-07,"SJUAN",84,3,9,0
2020-05-07,"SPM",87,10,29,0
2020-05-07,"SRAM",211,6,37,0
2020-05-07,"STGO",1038,59,257,0
2020-05-07,"SROD",39,1,8,0
2020-05-07,"VALV",59,4,9,0
2020-05-07,"NOUEL",228,4,42,0
2020-05-07,"MPLATA",26,6,1,0
2020-05-07,"HMAYOR",13,2,2,0
2020-05-07,"OCOA",16,2,0,0
2020-05-07,"SD",1946,63,424,0
2020-05-08,"DN",2404,51,766,0
2020-05-08,"AZUA",100,2,15,0
2020-05-08,"BAO",3,0,1,0
2020-05-08,"BARA",51,1,11,0
2020-05-08,"DJBON",6,0,2,0
2020-05-08,"DTE",720,78,253,0
2020-05-08,"EP",7,0,2,0
2020-05-08,"SEIBO",14,0,1,0
2020-05-08,"ESP",365,8,41,0
2020-05-08,"IND",2,1,1,0
2020-05-08,"ALT",163,1,78,0
2020-05-08,"ROM",251,7,52,0
2020-05-08,"VEGA",723,22,146,0
2020-05-08,"MTS",108,4,35,0
2020-05-08,"MC",27,0,8,0
2020-05-08,"PED",4,0,2,0
2020-05-08,"PERV",74,1,22,0
2020-05-08,"PPLATA",285,18,72,0
2020-05-08,"MIRABAL",215,14,46,0
2020-05-08,"SAM",28,1,14,0
2020-05-08,"SCBAL",397,14,55,0
2020-05-08,"SJUAN",84,3,19,0
2020-05-08,"SPM",89,11,30,0
2020-05-08,"SRAM",214,6,57,0
2020-05-08,"STGO",1102,60,294,0
2020-05-08,"SROD",39,1,8,0
2020-05-08,"VALV",61,4,11,0
2020-05-08,"NOUEL",248,4,52,0
2020-05-08,"MPLATA",26,6,1,0
2020-05-08,"HMAYOR",13,2,2,0
2020-05-08,"OCOA",16,2,1,0
2020-05-08,"SD",2043,63,486,0
2020-05-09,"DN",2542,54,821,0
2020-05-09,"AZUA",116,2,17,0
2020-05-09,"BAO",5,0,1,0
2020-05-09,"BARA",69,1,11,0
2020-05-09,"DJBON",6,0,2,0
2020-05-09,"DTE",736,78,263,0
2020-05-09,"EP",7,0,2,0
2020-05-09,"SEIBO",14,0,1,0
2020-05-09,"ESP",372,8,46,0
2020-05-09,"IND",2,1,1,0
2020-05-09,"ALT",166,1,79,0
2020-05-09,"ROM",259,7,54,0
2020-05-09,"VEGA",742,22,174,0
2020-05-09,"MTS",111,4,37,0
2020-05-09,"MC",27,0,10,0
2020-05-09,"PED",5,0,2,0
2020-05-09,"PERV",76,1,23,0
2020-05-09,"PPLATA",285,18,75,0
2020-05-09,"MIRABAL",223,14,47,0
2020-05-09,"SAM",28,1,14,0
2020-05-09,"SCBAL",444,14,58,0
2020-05-09,"SJUAN",86,3,19,0
2020-05-09,"SPM",91,11,31,0
2020-05-09,"SRAM",217,6,63,0
2020-05-09,"STGO",1116,60,308,0
2020-05-09,"SROD",41,1,10,0
2020-05-09,"VALV",61,4,11,0
2020-05-09,"NOUEL",250,4,57,0
2020-05-09,"MPLATA",28,6,1,0
2020-05-09,"HMAYOR",13,2,3,0
2020-05-09,"OCOA",16,2,2,0
2020-05-09,"SD",2193,63,520,0
2020-05-10,"DN",2621,55,841,0
2020-05-10,"AZUA",119,2,17,0
2020-05-10,"BAO",6,0,1,0
2020-05-10,"BARA",69,1,12,0
2020-05-10,"DJBON",6,0,2,0
2020-05-10,"DTE",737,79,272,0
2020-05-10,"EP",7,0,2,0
2020-05-10,"SEIBO",14,0,1,0
2020-05-10,"ESP",404,8,46,0
2020-05-10,"IND",3,1,1,0
2020-05-10,"ALT",167,1,79,0
2020-05-10,"ROM",259,7,54,0
2020-05-10,"VEGA",745,22,184,0
2020-05-10,"MTS",113,4,40,0
2020-05-10,"MC",27,0,12,0
2020-05-10,"PED",5,0,2,0
2020-05-10,"PERV",78,2,23,0
2020-05-10,"PPLATA",290,18,76,0
2020-05-10,"MIRABAL",224,14,47,0
2020-05-10,"SAM",28,1,14,0
2020-05-10,"SCBAL",468,14,64,0
2020-05-10,"SJUAN",89,3,22,0
2020-05-10,"SPM",93,11,31,0
2020-05-10,"SRAM",219,6,67,0
2020-05-10,"STGO",1145,62,339,0
2020-05-10,"SROD",42,1,11,0
2020-05-10,"VALV",65,4,12,0
2020-05-10,"NOUEL",262,4,57,0
2020-05-10,"MPLATA",28,6,1,0
2020-05-10,"HMAYOR",13,2,3,0
2020-05-10,"OCOA",16,2,2,0
2020-05-10,"SD",2272,63,535,0
2020-05-11,"DN",2741,56,916,0
2020-05-11,"AZUA",119,2,17,0
2020-05-11,"BAO",6,1,1,0
2020-05-11,"BARA",69,1,13,0
2020-05-11,"DJBON",6,0,2,0
2020-05-11,"DTE",737,79,281,0
2020-05-11,"EP",7,0,2,0
2020-05-11,"SEIBO",14,0,2,0
2020-05-11,"ESP",430,8,65,0
2020-05-11,"IND",3,1,1,0
2020-05-11,"ALT",170,2,82,0
2020-05-11,"ROM",264,7,58,0
2020-05-11,"VEGA",750,22,220,0
2020-05-11,"MTS",113,4,42,0
2020-05-11,"MC",27,0,14,0
2020-05-11,"PED",5,0,2,0
2020-05-11,"PERV",81,2,24,0
2020-05-11,"PPLATA",295,18,87,0
2020-05-11,"MIRABAL",227,14,57,0
2020-05-11,"SAM",28,1,14,0
2020-05-11,"SCBAL",493,17,87,0
2020-05-11,"SJUAN",89,4,32,0
2020-05-11,"SPM",95,11,36,0
2020-05-11,"SRAM",220,6,77,0
2020-05-11,"STGO",1172,64,368,0
2020-05-11,"SROD",42,1,14,0
2020-05-11,"VALV",66,4,13,0
2020-05-11,"NOUEL",270,4,71,0
2020-05-11,"MPLATA",28,6,2,0
2020-05-11,"HMAYOR",13,2,4,0
2020-05-11,"OCOA",17,2,5,0
2020-05-11,"SD",2303,63,612,0
2020-05-12,"DN",2853,56,950,0
2020-05-12,"AZUA",121,2,19,0
2020-05-12,"BAO",6,1,1,0
2020-05-12,"BARA",70,1,13,0
2020-05-12,"DJBON",6,0,2,0
2020-05-12,"DTE",739,81,293,0
2020-05-12,"EP",7,0,2,0
2020-05-12,"SEIBO",14,0,2,0
2020-05-12,"ESP",431,8,67,0
2020-05-12,"IND",3,1,1,0
2020-05-12,"ALT",173,2,84,0
2020-05-12,"ROM",271,7,61,0
2020-05-12,"VEGA",751,22,224,0
2020-05-12,"MTS",113,4,43,0
2020-05-12,"MC",28,0,14,0
2020-05-12,"PED",5,0,2,0
2020-05-12,"PERV",84,3,24,0
2020-05-12,"PPLATA",297,18,92,0
2020-05-12,"MIRABAL",228,15,57,0
2020-05-12,"SAM",28,1,14,0
2020-05-12,"SCBAL",521,17,90,0
2020-05-12,"SJUAN",90,5,32,0
2020-05-12,"SPM",96,12,37,0
2020-05-12,"SRAM",224,6,80,0
2020-05-12,"STGO",1184,64,373,0
2020-05-12,"SROD",42,1,14,0
2020-05-12,"VALV",66,4,14,0
2020-05-12,"NOUEL",275,4,73,0
2020-05-12,"MPLATA",28,6,2,0
2020-05-12,"HMAYOR",13,2,4,0
2020-05-12,"OCOA",17,2,5,0
2020-05-12,"SD",2412,64,650,0
2020-05-13,"DN",2874,63,953,0
2020-05-13,"AZUA",121,2,19,0
2020-05-13,"BAO",6,1,1,0
2020-05-13,"BARA",70,1,13,0
2020-05-13,"DJBON",6,0,2,0
2020-05-13,"DTE",742,82,294,0
2020-05-13,"EP",7,0,2,0
2020-05-13,"SEIBO",14,0,2,0
2020-05-13,"ESP",454,8,68,0
2020-05-13,"IND",3,1,1,0
2020-05-13,"ALT",173,2,84,0
2020-05-13,"ROM",274,7,61,0
2020-05-13,"VEGA",751,23,224,0
2020-05-13,"MTS",113,4,43,0
2020-05-13,"MC",29,0,14,0
2020-05-13,"PED",5,0,2,0
2020-05-13,"PERV",85,3,25,0
2020-05-13,"PPLATA",303,18,92,0
2020-05-13,"MIRABAL",229,15,57,0
2020-05-13,"SAM",28,1,14,0
2020-05-13,"SCBAL",536,18,93,0
2020-05-13,"SJUAN",90,5,32,0
2020-05-13,"SPM",97,12,37,0
2020-05-13,"SRAM",224,6,80,0
2020-05-13,"STGO",1192,66,374,0
2020-05-13,"SROD",43,1,14,0
2020-05-13,"VALV",66,4,14,0
2020-05-13,"NOUEL",275,4,74,0
2020-05-13,"MPLATA",29,6,2,0
2020-05-13,"HMAYOR",13,2,4,0
2020-05-13,"OCOA",17,2,5,0
2020-05-13,"SD",2451,65,652,0
2020-05-14,"DN",3012,64,1009,0
2020-05-14,"AZUA",131,2,19,0
2020-05-14,"BAO",6,1,1,0
2020-05-14,"BARA",72,1,13,0
2020-05-14,"DJBON",6,0,2,0
2020-05-14,"DTE",747,82,318,0
2020-05-14,"EP",7,0,2,0
2020-05-14,"SEIBO",14,0,2,0
2020-05-14,"ESP",454,8,73,0
2020-05-14,"IND",3,1,1,0
2020-05-14,"ALT",180,2,88,0
2020-05-14,"ROM",283,7,61,0
2020-05-14,"VEGA",763,23,244,0
2020-05-14,"MTS",114,4,48,0
2020-05-14,"MC",29,0,14,0
2020-05-14,"PED",5,0,2,0
2020-05-14,"PERV",87,3,29,0
2020-05-14,"PPLATA",310,18,97,0
2020-05-14,"MIRABAL",231,15,61,0
2020-05-14,"SAM",28,1,14,0
2020-05-14,"SCBAL",564,18,96,0
2020-05-14,"SJUAN",97,5,39,0
2020-05-14,"SPM",98,12,40,0
2020-05-14,"SRAM",229,6,82,0
2020-05-14,"STGO",1211,66,400,0
2020-05-14,"SROD",43,1,14,0
2020-05-14,"VALV",67,4,14,0
2020-05-14,"NOUEL",281,4,77,0
2020-05-14,"MPLATA",29,6,2,0
2020-05-14,"HMAYOR",13,2,4,0
2020-05-14,"OCOA",17,2,5,0
2020-05-14,"SD",2608,66,686,0
2020-05-15,"DN",3107,64,1047,0
2020-05-15,"AZUA",135,2,19,0
2020-05-15,"BAO",6,1,1,0
2020-05-15,"BARA",72,1,13,0
2020-05-15,"DJBON",6,0,2,0
2020-05-15,"DTE",759,84,339,0
2020-05-15,"EP",7,0,2,0
2020-05-15,"SEIBO",14,0,3,0
2020-05-15,"ESP",461,8,76,0
2020-05-15,"IND",3,1,1,0
2020-05-15,"ALT",192,2,91,0
2020-05-15,"ROM",291,7,64,0
2020-05-15,"VEGA",774,23,258,0
2020-05-15,"MTS",115,4,50,0
2020-05-15,"MC",29,0,14,0
2020-05-15,"PED",5,0,2,0
2020-05-15,"PERV",87,3,30,0
2020-05-15,"PPLATA",314,18,103,0
2020-05-15,"MIRABAL",231,15,65,0
2020-05-15,"SAM",28,1,14,0
2020-05-15,"SCBAL",595,18,109,0
2020-05-15,"SJUAN",98,5,39,0
2020-05-15,"SPM",99,12,41,0
2020-05-15,"SRAM",231,6,86,0
2020-05-15,"STGO",1232,67,410,0
2020-05-15,"SROD",43,1,14,0
2020-05-15,"VALV",67,4,18,0
2020-05-15,"NOUEL",289,4,79,0
2020-05-15,"MPLATA",30,6,2,0
2020-05-15,"HMAYOR",13,2,4,0
2020-05-15,"OCOA",17,2,5,0
2020-05-15,"SD",2760,67,725,0
2020-05-16,"DN",3143,64,1527,0
2020-05-16,"AZUA",138,2,42,0
2020-05-16,"BAO",6,1,2,0
2020-05-16,"BARA",73,1,16,0
2020-05-16,"DJBON",6,0,2,0
2020-05-16,"DTE",762,84,484,0
2020-05-16,"EP",7,0,4,0
2020-05-16,"SEIBO",14,0,3,0
2020-05-16,"ESP",482,8,87,0
2020-05-16,"IND",3,1,1,0
2020-05-16,"ALT",197,2,118,0
2020-05-16,"ROM",295,7,164,0
2020-05-16,"VEGA",785,23,417,0
2020-05-16,"MTS",116,4,74,0
2020-05-16,"MC",31,0,16,0
2020-05-16,"PED",5,0,2,0
2020-05-16,"PERV",87,3,47,0
2020-05-16,"PPLATA",314,18,189,0
2020-05-16,"MIRABAL",234,15,108,0
2020-05-16,"SAM",29,1,17,0
2020-05-16,"SCBAL",633,18,197,0
2020-05-16,"SJUAN",98,5,42,0
2020-05-16,"SPM",99,12,48,0
2020-05-16,"SRAM",232,6,114,0
2020-05-16,"STGO",1244,67,719,0
2020-05-16,"SROD",45,1,19,0
2020-05-16,"VALV",69,4,21,0
2020-05-16,"NOUEL",294,4,130,0
2020-05-16,"MPLATA",30,6,2,0
2020-05-16,"HMAYOR",13,2,5,0
2020-05-16,"OCOA",19,2,7,0
2020-05-16,"SD",2811,67,1223,0
2020-05-17,"DN",3245,66,1705,0
2020-05-17,"AZUA",143,2,63,0
2020-05-17,"BAO",8,1,2,0
2020-05-17,"BARA",80,1,30,0
2020-05-17,"DJBON",6,0,2,0
2020-05-17,"DTE",766,84,541,0
2020-05-17,"EP",7,0,4,0
2020-05-17,"SEIBO",15,0,4,0
2020-05-17,"ESP",485,8,110,0
2020-05-17,"IND",3,1,1,0
2020-05-17,"ALT",206,2,131,0
2020-05-17,"ROM",343,7,193,0
2020-05-17,"VEGA",814,23,464,0
2020-05-17,"MTS",118,4,92,0
2020-05-17,"MC",31,0,16,0
2020-05-17,"PED",5,0,2,0
2020-05-17,"PERV",94,3,51,0
2020-05-17,"PPLATA",320,18,197,0
2020-05-17,"MIRABAL",235,15,125,0
2020-05-17,"SAM",29,1,19,0
2020-05-17,"SCBAL",655,18,219,0
2020-05-17,"SJUAN",100,6,44,0
2020-05-17,"SPM",101,12,53,0
2020-05-17,"SRAM",232,6,129,0
2020-05-17,"STGO",1264,69,784,0
2020-05-17,"SROD",45,1,21,0
2020-05-17,"VALV",69,4,28,0
2020-05-17,"NOUEL",298,4,184,0
2020-05-17,"MPLATA",31,6,3,0
2020-05-17,"HMAYOR",13,2,7,0
2020-05-17,"OCOA",19,2,7,0
2020-05-17,"SD",2945,68,1382,0
2020-05-18,"DN",3350,67,1741,0
2020-05-18,"AZUA",147,2,68,0
2020-05-18,"BAO",8,1,2,0
2020-05-18,"BARA",82,1,32,0
2020-05-18,"DJBON",6,0,2,0
2020-05-18,"DTE",769,84,548,0
2020-05-18,"EP",7,0,4,0
2020-05-18,"SEIBO",15,0,4,0
2020-05-18,"ESP",488,8,115,0
2020-05-18,"IND",3,1,1,0
2020-05-18,"ALT",221,2,135,0
2020-05-18,"ROM",413,7,198,0
2020-05-18,"VEGA",827,25,469,0
2020-05-18,"MTS",121,4,93,0
2020-05-18,"MC",31,0,17,0
2020-05-18,"PED",5,0,2,0
2020-05-18,"PERV",99,3,58,0
2020-05-18,"PPLATA",332,18,206,0
2020-05-18,"MIRABAL",235,15,125,0
2020-05-18,"SAM",29,1,19,0
2020-05-18,"SCBAL",708,18,238,0
2020-05-18,"SJUAN",103,6,46,0
2020-05-18,"SPM",105,12,54,0
2020-05-18,"SRAM",234,6,129,0
2020-05-18,"STGO",1304,71,803,0
2020-05-18,"SROD",45,1,21,0
2020-05-18,"VALV",71,4,29,0
2020-05-18,"NOUEL",309,4,186,0
2020-05-18,"MPLATA",31,6,3,0
2020-05-18,"HMAYOR",13,2,7,0
2020-05-18,"OCOA",19,2,7,0
2020-05-18,"SD",3093,70,1423,0
2020-05-19,"DN",3417,68,1805,0
2020-05-19,"AZUA",151,2,68,0
2020-05-19,"BAO",8,1,2,0
2020-05-19,"BARA",87,1,35,0
2020-05-19,"DJBON",6,0,2,0
2020-05-19,"DTE",771,84,562,0
2020-05-19,"EP",7,0,4,0
2020-05-19,"SEIBO",15,0,4,0
2020-05-19,"ESP",501,8,118,0
2020-05-19,"IND",3,1,1,0
2020-05-19,"ALT",226,2,140,0
2020-05-19,"ROM",421,7,209,0
2020-05-19,"VEGA",830,25,517,0
2020-05-19,"MTS",121,4,94,0
2020-05-19,"MC",31,0,17,0
2020-05-19,"PED",5,0,2,0
2020-05-19,"PERV",99,3,59,0
2020-05-19,"PPLATA",332,18,220,0
2020-05-19,"MIRABAL",235,15,125,0
2020-05-19,"SAM",29,1,19,0
2020-05-19,"SCBAL",733,18,272,0
2020-05-19,"SJUAN",105,6,46,0
2020-05-19,"SPM",107,13,54,0
2020-05-19,"SRAM",240,7,132,0
2020-05-19,"STGO",1314,71,852,0
2020-05-19,"SROD",46,1,21,0
2020-05-19,"VALV",79,4,36,0
2020-05-19,"NOUEL",309,4,186,0
2020-05-19,"MPLATA",35,6,5,0
2020-05-19,"HMAYOR",13,2,7,0
2020-05-19,"OCOA",19,2,7,0
2020-05-19,"SD",3182,72,1521,0
2020-05-20,"DN",3491,69,1874,0
2020-05-20,"AZUA",160,2,69,0
2020-05-20,"BAO",8,1,2,0
2020-05-20,"BARA",93,1,35,0
2020-05-20,"DJBON",6,0,2,0
2020-05-20,"DTE",772,84,569,0
2020-05-20,"EP",7,0,4,0
2020-05-20,"SEIBO",15,0,4,0
2020-05-20,"ESP",504,8,120,0
2020-05-20,"IND",3,1,1,0
2020-05-20,"ALT",226,2,144,0
2020-05-20,"ROM",422,7,216,0
2020-05-20,"VEGA",830,25,528,0
2020-05-20,"MTS",121,4,98,0
2020-05-20,"MC",31,0,18,0
2020-05-20,"PED",5,0,2,0
2020-05-20,"PERV",99,3,65,0
2020-05-20,"PPLATA",334,18,222,0
2020-05-20,"MIRABAL",235,15,128,0
